Bias Category,Bias Type,Business as victim,Case Type,Location Type,Open Data Case Number,Primary Offense Type,Report Month/Year,Suspect Age,Suspect Gender,Suspect Race,Victim Age,Victim Gender,Victim Race,Victim Suspect Relationship
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS CRIME,Street/Highway/Road/Alley/Sidewalk,89302489334,Intimidation,April 2024,21,Male,Black,18,Male,White,VICTIM WAS OTHERWISE KNOWN
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS CRIME,Street/Highway/Road/Alley/Sidewalk,89302489334,Intimidation,April 2024,21,Male,Black,21,Female,White,VICTIM WAS OTHER FAMILY MEMBER
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS CRIME,Street/Highway/Road/Alley/Sidewalk,89302489334,Intimidation,April 2024,21,Male,Black,21,Female,White,VICTIM WAS OTHERWISE KNOWN
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS CRIME,Street/Highway/Road/Alley/Sidewalk,89302489334,Intimidation,April 2024,21,Male,Black,21,Male,White,VICTIM WAS OTHERWISE KNOWN
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS CRIME,Street/Highway/Road/Alley/Sidewalk,15925159850,Pocket-Picking,June 2025,,,,27,Male,White,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS CRIME,Street/Highway/Road/Alley/Sidewalk,14824148606,Robbery,June 2024,27,Male,Asian,30,Male,White,VICTIM WAS STRANGER
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS CRIME,Street/Highway/Road/Alley/Sidewalk,54222021542,Robbery,January 2021,43,Male,White,19,Male,White,VICTIM WAS OTHERWISE KNOWN
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS CRIME,Street/Highway/Road/Alley/Sidewalk,54222021542,Robbery,January 2021,43,Male,White,49,Male,White,VICTIM WAS STRANGER
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS CRIME,Street/Highway/Road/Alley/Sidewalk,13425134560,Simple Assault,May 2025,65,Female,White,33,Male,White,RELATIONSHIP UNKNOWN
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS CRIME,Street/Highway/Road/Alley/Sidewalk,14924149310,Simple Assault,June 2024,32,Male,Native American,38,Male,White,RELATIONSHIP UNKNOWN
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS CRIME,Street/Highway/Road/Alley/Sidewalk,14924149310,Simple Assault,June 2024,38,Female,Asian,38,Male,White,RELATIONSHIP UNKNOWN
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS CRIME,Street/Highway/Road/Alley/Sidewalk,16524165038,Simple Assault,July 2024,78,Male,White,28,Male,White,RELATIONSHIP UNKNOWN
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS CRIME,Street/Highway/Road/Alley/Sidewalk,17023170678,Simple Assault,June 2023,39,Male,Latinx,45,Male,Latinx,VICTIM WAS STRANGER
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS CRIME,Street/Highway/Road/Alley/Sidewalk,22123221773,Simple Assault,August 2023,40,Male,Latinx,45,Male,White,VICTIM WAS STRANGER
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS CRIME,Street/Highway/Road/Alley/Sidewalk,22323223516,Simple Assault,August 2023,46,Male,Black,46,Male,Black,RELATIONSHIP UNKNOWN
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS CRIME,Street/Highway/Road/Alley/Sidewalk,22524225871,Simple Assault,September 2024,,,,29,Male,White,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS CRIME,Street/Highway/Road/Alley/Sidewalk,22524225871,Simple Assault,September 2024,,,,33,Male,White,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS CRIME,Street/Highway/Road/Alley/Sidewalk,23622236935,Simple Assault,September 2022,24,Male,Black,27,Female,White,VICTIM WAS STRANGER
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS CRIME,Street/Highway/Road/Alley/Sidewalk,25625256880,Simple Assault,September 2025,42,Male,White,33,Female,White,RELATIONSHIP UNKNOWN
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS CRIME,Street/Highway/Road/Alley/Sidewalk,25725257025,Simple Assault,September 2025,,,,20,Male,White,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS CRIME,Street/Highway/Road/Alley/Sidewalk,30921309846,Simple Assault,November 2021,48,Male,White,23,Female,White,VICTIM WAS STRANGER
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS CRIME,Street/Highway/Road/Alley/Sidewalk,37820378729,Simple Assault,December 2020,,,,23,Female,Unknown,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS CRIME,Street/Highway/Road/Alley/Sidewalk,37820378729,Simple Assault,December 2020,,,,24,Female,White,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS CRIME,Street/Highway/Road/Alley/Sidewalk,18023180880,Vandalism,July 2023,60,Male,White,36,Male,White,VICTIM WAS ACQUAINTANCE
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS CRIME,Street/Highway/Road/Alley/Sidewalk,19223192526,Vandalism,July 2023,43,Male,Latinx,28,Male,White,RELATIONSHIP UNKNOWN
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS CRIME,Street/Highway/Road/Alley/Sidewalk,94202394297,Vandalism,April 2023,35,Male,Black,46,Female,White,VICTIM WAS OTHERWISE KNOWN
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,,80225802726,,June 2025,,,,,,,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Air/Bus/Train Terminal,40602440608,Simple Assault,February 2024,40,Male,White,44,Male,Latinx,RELATIONSHIP UNKNOWN
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Auto Dealership/New/Used,80225802178,,May 2025,,,,,,,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Bar/Nightclub,17324173986,,July 2024,,,,,,,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Bar/Nightclub,13625136183,Aggravated Assault,May 2025,,,,28,Male,Latinx,VICTIM WAS STRANGER
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Bar/Nightclub,33802533855,All Other Offenses,February 2025,,,,,,,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Bar/Nightclub,80123801819,Trespass of Real Property,May 2023,41,Male,White,,,,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Church/Synagogue/Temple/Mosque,14924149572,,June 2024,,,,,,,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Commercial/Office Building,22825228595,,August 2025,,,,35,Female,Unknown,VICTIM WAS STRANGER
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Convenience Store,15302515333,,January 2025,40,Male,Black,31,Male,White,RELATIONSHIP UNKNOWN
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Convenience Store,21825218629,,August 2025,34,Female,Black,33,U,White,RELATIONSHIP UNKNOWN
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Convenience Store,32724327477,,December 2024,,,,,,,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Convenience Store,36002536009,Disorderly Conduct,February 2025,48,Male,White,32,Male,White,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Cyberspace,22325223565,,August 2025,,,,,,,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Cyberspace,28123281257,All Other Offenses,October 2023,31,Female,White,56,Female,White,VICTIM WAS CHILD
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Cyberspace,19124191142,Intimidation,July 2024,57,Male,Black,47,Male,Black,VICTIM WAS NEIGHBOR
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Cyberspace,33023330095,Intimidation,December 2023,24,Male,P,29,Female,White,VICTIM WAS STRANGER
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Department/Discount Store,30023300901,Simple Assault,November 2023,43,Male,White,33,Male,White,RELATIONSHIP UNKNOWN
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Drug Store/Doctor's Office/Hospital,29702429776,Simple Assault,February 2024,44,Female,White,25,Male,White,RELATIONSHIP UNKNOWN
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Gambling Facility/Casino/Race Track,16402516429,,January 2025,35,Male,White,,,,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Grocery/Supermarket,10924109196,,May 2024,,,,,,,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Grocery/Supermarket,23125231199,,August 2025,44,Male,White,,,,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Grocery/Supermarket,29024290735,,November 2024,,,,31,U,White,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Grocery/Supermarket,88402488448,,April 2024,,,,,,,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Grocery/Supermarket,14625146148,Simple Assault,June 2025,38,Female,Black,22,Male,White,RELATIONSHIP UNKNOWN
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Hotel/Motel/Etc.,23124231713,Trespass of Real Property,September 2024,38,Male,White,36,Male,Latinx,RELATIONSHIP UNKNOWN
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Other/Unknown,26102426126,,February 2024,,,,,,,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Other/Unknown,81420258145,,January 2025,,,,,,,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Other/Unknown,20225202718,All Other Larceny,July 2025,14,Male,Latinx,39,Male,White,RELATIONSHIP UNKNOWN
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Other/Unknown,20225202718,All Other Larceny,July 2025,14,Male,Latinx,43,Female,White,RELATIONSHIP UNKNOWN
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Other/Unknown,20225202718,All Other Larceny,July 2025,14,Male,P,39,Male,White,RELATIONSHIP UNKNOWN
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Other/Unknown,20225202718,All Other Larceny,July 2025,14,Male,P,43,Female,White,RELATIONSHIP UNKNOWN
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Other/Unknown,20225202718,All Other Larceny,July 2025,41,Female,White,39,Male,White,RELATIONSHIP UNKNOWN
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Other/Unknown,20225202718,All Other Larceny,July 2025,41,Female,White,43,Female,White,RELATIONSHIP UNKNOWN
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Other/Unknown,68024680043,All Other Offenses,January 2024,40,Male,White,,,,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Other/Unknown,37102437139,Disorderly Conduct,February 2024,39,Male,White,,,,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Other/Unknown,13023130747,Intimidation,May 2023,,,,43,Male,Latinx,RELATIONSHIP UNKNOWN
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Other/Unknown,26023260263,Intimidation,October 2023,37,Male,White,44,Male,White,VICTIM WAS STRANGER
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Other/Unknown,23525235546,Simple Assault,August 2025,43,Male,White,31,Male,White,RELATIONSHIP UNKNOWN
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Other/Unknown,23525235546,Simple Assault,August 2025,43,Male,White,35,Female,White,RELATIONSHIP UNKNOWN
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Other/Unknown,23525235546,Simple Assault,August 2025,43,Male,White,44,Female,White,RELATIONSHIP UNKNOWN
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Park/Playground,19023190375,Aggravated Assault,July 2023,20,Male,White,23,Female,White,VICTIM WAS STRANGER
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Park/Playground,15524155215,Disorderly Conduct,June 2024,,,,,,,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Parking/Drop Lot/Garage,20923209909,,August 2023,,,,,,,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Parking/Drop Lot/Garage,68120256816,Disorderly Conduct,January 2025,22,Male,White,57,Male,White,VICTIM WAS STRANGER
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Parking/Drop Lot/Garage,31123311141,Intimidation,December 2023,,,,27,Female,Unknown,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Parking/Drop Lot/Garage,30023300125,Vandalism,November 2023,44,Male,White,26,Male,White,VICTIM WAS STRANGER
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Parking/Drop Lot/Garage,30023300125,Vandalism,November 2023,44,Male,White,63,Male,White,RELATIONSHIP UNKNOWN
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Residence/Home,10124101081,,April 2024,,,,,,,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Residence/Home,10725107366,,April 2025,,,,,,,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Residence/Home,11225112924,,May 2025,,,,33,Female,White,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Residence/Home,11425114422,,May 2025,,,,,,,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Residence/Home,13124131511,,May 2024,,,,,,,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Residence/Home,13224132724,,May 2024,46,Female,Latinx,64,Male,White,RELATIONSHIP UNKNOWN
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Residence/Home,14725147237,,June 2025,35,Female,White,12,Female,Latinx,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Residence/Home,15323153875,,June 2023,,,,,,,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Residence/Home,16023160566,,June 2023,,,,,,,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Residence/Home,16325163217,,June 2025,,,,,,,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Residence/Home,17325173500,,June 2025,,,,,,,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Residence/Home,19323193983,,July 2023,,,,,,,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Residence/Home,20425204698,,July 2025,,,,35,Male,White,VICTIM WAS ACQUAINTANCE
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Residence/Home,22525225409,,August 2025,,,,,,,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Residence/Home,23923239053,,September 2023,,,,,,,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Residence/Home,29324293671,,November 2024,,,,,,,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Residence/Home,29724297862,,November 2024,,,,,,,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Residence/Home,30924309397,,December 2024,,,,,,,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Residence/Home,32824328559,,December 2024,,,,,,,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Residence/Home,33323333858,,December 2023,,,,,,,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Residence/Home,41002541061,,February 2025,,,,,,,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Residence/Home,68023680751,,August 2023,,,,69,Male,White,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Residence/Home,70102570126,,March 2025,49,Male,Latinx,43,Male,White,VICTIM WAS ACQUAINTANCE
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Residence/Home,80225802474,,June 2025,,,,,,,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Residence/Home,30423304479,All Other Offenses,November 2023,,,,39,Male,White,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Residence/Home,31124311489,All Other Offenses,December 2024,,,,27,Female,White,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Residence/Home,12623126772,Arson,May 2023,35,Male,Black,45,Female,White,VICTIM WAS STRANGER
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Residence/Home,12623126772,Arson,May 2023,35,Male,Black,46,Female,White,RELATIONSHIP UNKNOWN
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Residence/Home,10324103817,Disorderly Conduct,April 2024,,,,,,,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Residence/Home,14625146468,Disorderly Conduct,June 2025,34,Male,White,53,Male,White,RELATIONSHIP UNKNOWN
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Residence/Home,18424184319,Disorderly Conduct,July 2024,,,,,,,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Residence/Home,52902552919,Disorderly Conduct,February 2025,49,Male,White,23,Female,White,RELATIONSHIP UNKNOWN
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Residence/Home,52902552919,Disorderly Conduct,February 2025,49,Male,White,25,Male,White,RELATIONSHIP UNKNOWN
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Residence/Home,18423184966,Intimidation,July 2023,33,Female,Latinx,37,Male,White,VICTIM WAS ACQUAINTANCE
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Residence/Home,18423184966,Intimidation,July 2023,35,Male,Latinx,37,Male,White,VICTIM WAS ACQUAINTANCE
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Residence/Home,22524225188,Intimidation,September 2024,45,Male,Black,1,Male,Unknown,VICTIM WAS OTHER FAMILY MEMBER
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Residence/Home,22524225188,Intimidation,September 2024,45,Male,Black,12,Female,Black,VICTIM WAS OTHER FAMILY MEMBER
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Residence/Home,22524225188,Intimidation,September 2024,45,Male,Black,32,Female,White,VICTIM WAS IN-LAW
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Residence/Home,24423244231,Intimidation,September 2023,29,Male,White,28,Female,White,VICTIM WAS EX-BOYFRIEND/EX-GIRLFRIEND
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Residence/Home,12824128150,Simple Assault,May 2024,25,Female,Latinx,,,,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Residence/Home,12824128150,Simple Assault,May 2024,29,Female,Latinx,,,,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Residence/Home,16025160151,Simple Assault,June 2025,58,Male,Black,26,Male,Latinx,VICTIM WAS COHABITANT NON-INTIMATE
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Residence/Home,19625196051,Simple Assault,July 2025,33,Male,Black,44,Female,White,VICTIM WAS BOYFRIEND/GIRLFRIEND
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Residence/Home,22424224538,Simple Assault,September 2024,35,Male,White,28,Female,Latinx,VICTIM WAS BOYFRIEND/GIRLFRIEND
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Residence/Home,24424244345,Simple Assault,September 2024,62,Male,White,51,Male,White,VICTIM WAS ACQUAINTANCE
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Residence/Home,24924249084,Simple Assault,September 2024,56,Male,Black,,,,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Residence/Home,49602549601,Simple Assault,February 2025,42,Male,White,,,,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Residence/Home,96602596681,Simple Assault,April 2025,41,Male,White,64,Male,White,VICTIM WAS ACQUAINTANCE
